,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
288,601888.SH,20220413,175.8,176.8,169.72,172.0,171.72,0.28,0.1631,231824.03,4015525.249
289,601888.SH,20220412,157.8,171.72,157.55,171.72,156.11,15.61,9.9994,191928.13,3168752.228
290,601888.SH,20220411,161.19,161.19,153.59,156.11,164.48,-8.37,-5.0888,168853.84,2644726.616
291,601888.SH,20220408,163.91,165.7,160.81,164.48,164.95,-0.47,-0.2849,93035.84,1519190.774
292,601888.SH,20220407,161.8,167.4,161.37,164.95,164.1,0.85,0.518,129956.61,2144947.552
293,601888.SH,20220406,168.2,168.6,163.0,164.1,174.26,-10.16,-5.8304,206321.82,3419982.041
294,601888.SH,20220401,162.64,177.3,162.22,174.26,164.37,9.89,6.0169,193001.45,3331938.288
295,601888.SH,20220331,164.02,167.1,163.4,164.37,167.2,-2.83,-1.6926,82572.19,1361564.18
296,601888.SH,20220330,159.22,168.39,156.88,167.2,156.1,11.1,7.1108,152291.75,2480408.824
297,601888.SH,20220329,159.81,161.65,155.73,156.1,159.5,-3.4,-2.1317,82671.56,1304886.697
298,601888.SH,20220328,157.82,161.97,157.08,159.5,162.85,-3.35,-2.0571,98038.36,1562455.94
299,601888.SH,20220325,167.33,168.9,162.5,162.85,166.62,-3.77,-2.2626,75246.38,1241733.167
300,601888.SH,20220324,168.0,168.8,165.6,166.62,169.11,-2.49,-1.4724,72253.12,1204626.973
301,601888.SH,20220323,171.5,171.93,168.22,169.11,170.15,-1.04,-0.6112,74208.57,1259504.204
302,601888.SH,20220322,169.95,173.0,168.33,170.15,172.95,-2.8,-1.619,76408.62,1300898.034
303,601888.SH,20220321,175.8,175.99,171.11,172.95,176.45,-3.5,-1.9836,81269.63,1407798.593
304,601888.SH,20220318,175.5,177.39,173.1,176.45,175.5,0.95,0.5413,91964.95,1616455.584
305,601888.SH,20220317,176.66,180.08,171.5,175.5,170.0,5.5,3.2353,190610.6,3355257.098
306,601888.SH,20220316,163.8,170.58,161.72,170.0,160.0,10.0,6.25,191153.51,3175698.64
307,601888.SH,20220315,167.58,169.78,159.89,160.0,171.0,-11.0,-6.4327,196120.22,3214909.134
308,601888.SH,20220314,178.88,179.0,170.6,171.0,186.6,-15.6,-8.3601,236363.27,4127953.314
309,601888.SH,20220311,185.0,189.96,179.01,186.6,186.77,-0.17,-0.091,131695.03,2420959.385
310,601888.SH,20220310,192.0,192.55,186.22,186.77,187.83,-1.06,-0.5643,108050.72,2035085.641
311,601888.SH,20220309,192.0,192.5,180.98,187.83,189.5,-1.67,-0.8813,127365.99,2376359.66
312,601888.SH,20220308,191.1,197.15,188.02,189.5,188.28,1.22,0.648,135307.59,2611402.706
313,601888.SH,20220307,197.2,198.0,186.41,188.28,201.45,-13.17,-6.5376,187197.71,3555237.097
314,601888.SH,20220304,195.0,203.0,194.0,201.45,198.27,3.18,1.6039,95333.47,1907422.569
315,601888.SH,20220303,204.99,207.99,197.25,198.27,202.5,-4.23,-2.0889,156642.95,3161735.77
316,601888.SH,20220302,206.2,206.48,201.18,202.5,208.25,-5.75,-2.7611,77692.26,1576069.909
317,601888.SH,20220301,202.05,208.6,200.51,208.25,202.5,5.75,2.8395,100376.12,2063187.599
318,601888.SH,20220228,208.0,210.1,201.58,202.5,210.12,-7.62,-3.6265,107110.33,2183403.22
319,601888.SH,20220225,206.58,212.89,205.55,210.12,203.99,6.13,3.005,85389.27,1794524.315
320,601888.SH,20220224,208.5,210.0,201.6,203.99,210.89,-6.9,-3.2718,100871.31,2066748.681
321,601888.SH,20220223,211.08,212.53,206.66,210.89,210.8,0.09,0.0427,65006.23,1361054.329
322,601888.SH,20220222,213.26,213.39,208.0,210.8,215.55,-4.75,-2.2037,77687.52,1635319.722
323,601888.SH,20220221,219.0,220.0,214.68,215.55,221.35,-5.8,-2.6203,59256.66,1282804.686
324,601888.SH,20220218,218.5,222.88,218.01,221.35,220.53,0.82,0.3718,41836.3,924054.846
325,601888.SH,20220217,224.0,225.53,218.7,220.53,224.2,-3.67,-1.6369,68996.15,1525881.863
326,601888.SH,20220216,224.1,228.08,221.0,224.2,222.84,1.36,0.6103,62136.9,1392784.353
327,601888.SH,20220215,225.0,225.0,218.87,222.84,227.5,-4.66,-2.0484,97733.45,2171354.025
328,601888.SH,20220214,229.88,231.88,224.0,227.5,225.43,2.07,0.9182,141552.73,3234608.806
329,601888.SH,20220211,221.2,230.5,221.16,225.43,224.0,1.43,0.6384,156914.23,3548097.379
330,601888.SH,20220210,212.97,225.18,210.8,224.0,212.6,11.4,5.3622,176478.56,3869996.397
331,601888.SH,20220209,209.51,215.1,206.8,212.6,210.38,2.22,1.0552,91399.46,1927562.397
332,601888.SH,20220208,210.74,212.49,204.96,210.38,210.81,-0.43,-0.204,71435.79,1483621.383
333,601888.SH,20220207,214.6,217.0,208.37,210.81,206.56,4.25,2.0575,105617.34,2242957.571
334,601888.SH,20220128,206.75,214.48,203.4,206.56,203.7,2.86,1.404,142432.91,2975884.053
335,601888.SH,20220127,207.0,208.5,201.62,203.7,207.35,-3.65,-1.7603,74415.1,1527117.436
336,601888.SH,20220126,207.35,209.0,203.37,207.35,206.63,0.72,0.3484,71047.69,1462685.453
337,601888.SH,20220125,205.01,210.86,204.7,206.63,207.3,-0.67,-0.3232,103818.17,2162184.652
338,601888.SH,20220124,204.0,209.98,202.2,207.3,200.66,6.64,3.3091,119055.71,2462726.554
339,601888.SH,20220121,197.0,203.0,196.8,200.66,193.88,6.78,3.497,155631.49,3112539.312
340,601888.SH,20220120,188.03,194.77,187.02,193.88,188.62,5.26,2.7887,113686.5,2187758.671
341,601888.SH,20220119,189.2,191.66,185.12,188.62,190.71,-2.09,-1.0959,91895.28,1731091.104
342,601888.SH,20220118,191.99,192.95,188.0,190.71,190.43,0.28,0.147,98537.26,1880747.425
343,601888.SH,20220117,190.0,196.04,187.79,190.43,200.49,-10.06,-5.0177,211385.79,4056995.454
344,601888.SH,20220114,205.5,205.5,200.2,200.49,207.03,-6.54,-3.159,96970.09,1957433.695
345,601888.SH,20220113,212.91,213.66,206.65,207.03,212.0,-4.97,-2.3443,70093.96,1470628.656
346,601888.SH,20220112,201.0,213.79,201.0,212.0,201.21,10.79,5.3626,129775.21,2715587.466
347,601888.SH,20220111,204.03,205.88,200.0,201.21,207.11,-5.9,-2.8487,91606.45,1851608.9
348,601888.SH,20220110,204.0,207.8,194.28,207.11,207.78,-0.67,-0.3225,139978.1,2813601.81
349,601888.SH,20220107,209.98,212.6,206.9,207.78,210.11,-2.33,-1.1089,69911.35,1463731.05
350,601888.SH,20220106,211.12,213.9,207.5,210.11,214.2,-4.09,-1.9094,93276.94,1957378.261
351,601888.SH,20220105,214.1,218.5,211.53,214.2,214.06,0.14,0.0654,94938.75,2036222.831
352,601888.SH,20220104,221.68,222.47,210.59,214.06,219.41,-5.35,-2.4384,111434.43,2383922.19
353,601888.SH,20211231,219.34,221.5,216.66,219.41,217.5,1.91,0.8782,61691.15,1352592.731
354,601888.SH,20211230,215.76,220.23,215.48,217.5,215.98,1.52,0.7038,59500.06,1299196.296
355,601888.SH,20211229,222.0,222.79,214.49,215.98,222.72,-6.74,-3.0262,75763.11,1645674.822
356,601888.SH,20211228,220.0,225.86,219.21,222.72,220.0,2.72,1.2364,94466.21,2109087.508
357,601888.SH,20211227,217.0,220.99,216.28,220.0,217.9,2.1,0.9637,83927.23,1837323.136
358,601888.SH,20211224,210.0,219.47,206.0,217.9,210.35,7.55,3.5893,118301.93,2522862.411
359,601888.SH,20211223,213.03,213.99,209.07,210.35,212.01,-1.66,-0.783,79259.8,1668350.303
360,601888.SH,20211222,217.88,218.99,210.6,212.01,215.0,-2.99,-1.3907,79081.32,1686463.738
361,601888.SH,20211221,214.6,217.14,213.58,215.0,212.5,2.5,1.1765,51188.42,1102044.872
362,601888.SH,20211220,212.0,217.0,211.81,212.5,217.28,-4.78,-2.1999,78118.31,1670160.808
363,601888.SH,20211217,224.88,224.88,217.01,217.28,225.05,-7.77,-3.4526,95944.92,2103206.98
364,601888.SH,20211216,224.88,225.88,220.2,225.05,223.29,1.76,0.7882,73002.21,1630349.313
365,601888.SH,20211215,227.93,229.5,223.29,223.29,228.0,-4.71,-2.0658,77944.6,1754103.421
366,601888.SH,20211214,226.9,230.5,226.0,228.0,229.2,-1.2,-0.5236,83378.58,1899538.459
367,601888.SH,20211213,231.0,234.8,228.0,229.2,229.68,-0.48,-0.209,105077.01,2430628.557
368,601888.SH,20211210,226.03,231.5,226.0,229.68,228.38,1.3,0.5692,135796.19,3110904.289
369,601888.SH,20211209,215.9,230.04,215.0,228.38,215.46,12.92,5.9965,241829.74,5465319.968
370,601888.SH,20211208,212.5,216.23,210.18,215.46,213.0,2.46,1.1549,100937.32,2167111.727
371,601888.SH,20211207,211.6,214.57,209.1,213.0,211.99,1.01,0.4764,101720.85,2160458.075
372,601888.SH,20211206,209.16,213.6,207.0,211.99,204.06,7.93,3.8861,198125.43,4178501.735
373,601888.SH,20211203,202.13,204.38,197.2,204.06,201.82,2.24,1.1099,125997.93,2534763.866
374,601888.SH,20211202,202.5,204.8,201.81,201.82,202.89,-1.07,-0.5274,62781.43,1272913.186
375,601888.SH,20211201,204.0,206.0,201.31,202.89,205.45,-2.56,-1.246,94071.3,1906373.031
376,601888.SH,20211130,204.0,209.89,204.0,205.45,203.3,2.15,1.0576,116322.8,2403797.667
377,601888.SH,20211129,204.98,209.0,201.28,203.3,211.32,-8.02,-3.7952,200975.6,4095370.434
378,601888.SH,20211126,210.85,213.87,207.0,211.32,211.8,-0.48,-0.2266,91466.24,1926550.114
379,601888.SH,20211125,220.0,221.1,211.5,211.8,220.99,-9.19,-4.1586,179791.34,3862184.034
380,601888.SH,20211124,220.0,221.69,218.56,220.99,220.5,0.49,0.2222,74742.61,1645521.045
381,601888.SH,20211123,224.0,225.6,218.18,220.5,223.56,-3.06,-1.3688,120740.34,2668308.323
382,601888.SH,20211122,224.1,226.5,222.5,223.56,225.3,-1.74,-0.7723,97721.99,2184699.165
383,601888.SH,20211119,224.0,226.68,223.38,225.3,224.1,1.2,0.5355,51376.19,1156644.778
384,601888.SH,20211118,228.45,228.5,223.9,224.1,230.44,-6.34,-2.7513,79827.73,1797312.559
385,601888.SH,20211117,232.3,233.31,229.66,230.44,234.0,-3.56,-1.5214,53471.4,1235433.065
386,601888.SH,20211116,230.0,236.0,228.51,234.0,229.88,4.12,1.7922,93022.4,2170333.568
387,601888.SH,20211115,228.94,230.0,223.0,229.88,223.56,6.32,2.827,103553.77,2359867.477
388,601888.SH,20211112,233.31,233.48,222.03,223.56,228.8,-5.24,-2.2902,108047.23,2429975.795
389,601888.SH,20211111,226.0,231.18,225.0,228.8,227.11,1.69,0.7441,63296.51,1445539.403
390,601888.SH,20211110,228.61,228.77,222.77,227.11,227.62,-0.51,-0.2241,66938.29,1510850.574
391,601888.SH,20211109,231.66,231.66,225.4,227.62,229.42,-1.8,-0.7846,68148.99,1551439.347
392,601888.SH,20211108,230.9,236.6,228.51,229.42,230.78,-1.36,-0.5893,98147.35,2271535.038
393,601888.SH,20211105,235.15,235.5,230.08,230.78,233.66,-2.88,-1.2326,78071.41,1812521.117
394,601888.SH,20211104,230.85,236.65,230.7,233.66,228.3,5.36,2.3478,116178.74,2717028.805
395,601888.SH,20211103,224.88,229.85,222.9,228.3,222.88,5.42,2.4318,180544.46,4103398.471
396,601888.SH,20211102,230.0,233.0,217.95,222.88,241.61,-18.73,-7.7522,477077.25,10732991.966
397,601888.SH,20211101,246.24,247.0,241.61,241.61,268.46,-26.85,-10.0015,96054.0,2328676.041
398,601888.SH,20211029,262.08,271.5,262.0,268.46,264.48,3.98,1.5048,81576.49,2177786.981
399,601888.SH,20211028,257.25,266.6,256.83,264.48,258.0,6.48,2.5116,69057.81,1819180.708
400,601888.SH,20211027,262.0,262.0,257.65,258.0,265.0,-7.0,-2.6415,55549.89,1438538.931
401,601888.SH,20211026,265.0,270.47,263.33,265.0,264.47,0.53,0.2004,51303.1,1362585.753
402,601888.SH,20211025,266.03,267.93,261.06,264.47,269.0,-4.53,-1.684,74562.03,1960368.611
403,601888.SH,20211022,258.94,272.56,257.55,269.0,257.0,12.0,4.6693,109698.19,2916982.413
404,601888.SH,20211021,258.0,260.97,254.23,257.0,259.5,-2.5,-0.9634,66800.52,1715329.827
405,601888.SH,20211020,264.35,266.77,256.3,259.5,259.12,0.38,0.1467,72671.57,1888054.323
406,601888.SH,20211019,259.38,264.5,258.0,259.12,259.84,-0.72,-0.2771,62470.65,1629992.558
407,601888.SH,20211018,268.55,268.55,256.01,259.84,269.55,-9.71,-3.6023,90551.51,2351444.074
408,601888.SH,20211015,273.0,273.0,263.66,269.55,273.09,-3.54,-1.2963,92446.02,2474570.481
409,601888.SH,20211014,277.0,279.37,269.23,273.09,278.2,-5.11,-1.8368,92772.06,2535195.39
410,601888.SH,20211013,266.0,278.68,263.02,278.2,267.2,11.0,4.1168,110126.53,3015947.184
411,601888.SH,20211012,265.69,269.72,261.69,267.2,263.5,3.7,1.4042,86359.91,2310194.612
412,601888.SH,20211011,270.3,276.19,262.38,263.5,270.3,-6.8,-2.5157,120324.46,3233411.687
413,601888.SH,20211008,272.0,275.4,267.01,270.3,260.0,10.3,3.9615,158293.28,4303197.664
414,601888.SH,20210930,262.0,266.0,255.62,260.0,251.28,8.72,3.4702,169627.36,4443265.688
415,601888.SH,20210929,249.87,253.7,244.44,251.28,253.98,-2.7,-1.0631,81017.06,2020772.847
416,601888.SH,20210928,255.0,256.77,246.6,253.98,256.72,-2.74,-1.0673,91352.49,2308453.397
417,601888.SH,20210927,248.0,262.17,247.6,256.72,247.0,9.72,3.9352,165767.68,4268883.352
418,601888.SH,20210924,233.03,250.73,232.0,247.0,234.6,12.4,5.2856,137686.32,3377118.242
419,601888.SH,20210923,234.0,238.97,233.08,234.6,238.12,-3.52,-1.4782,96699.38,2273130.016
420,601888.SH,20210922,245.0,248.0,236.36,238.12,249.5,-11.38,-4.5611,86427.89,2072753.293
421,601888.SH,20210917,238.03,252.0,233.08,249.5,241.36,8.14,3.3726,119810.46,2922310.88
422,601888.SH,20210916,233.0,241.79,228.48,241.36,234.97,6.39,2.7195,128935.98,3051284.128
423,601888.SH,20210915,245.01,245.7,232.4,234.97,246.85,-11.88,-4.8126,119897.11,2850825.08
424,601888.SH,20210914,251.3,256.66,246.08,246.85,251.25,-4.4,-1.7512,100654.09,2526958.368
425,601888.SH,20210913,252.18,265.0,250.01,251.25,255.0,-3.75,-1.4706,146510.43,3767335.825
426,601888.SH,20210910,243.18,255.58,243.18,255.0,245.07,9.93,4.0519,129791.1,3280476.142
427,601888.SH,20210909,248.66,250.6,243.1,245.07,249.33,-4.26,-1.7086,73956.01,1818162.344
428,601888.SH,20210908,249.59,250.98,246.05,249.33,249.56,-0.23,-0.0922,97932.24,2433812.265
429,601888.SH,20210907,243.5,252.1,243.04,249.56,243.0,6.56,2.6996,145450.09,3616523.534
430,601888.SH,20210906,236.68,245.7,231.51,243.0,236.4,6.6,2.7919,177210.92,4269376.766
431,601888.SH,20210903,226.0,237.0,222.5,236.4,228.05,8.35,3.6615,135673.89,3160015.735
432,601888.SH,20210902,239.0,241.87,227.07,228.05,236.29,-8.24,-3.4872,146890.22,3423609.361
433,601888.SH,20210901,228.79,240.17,224.0,236.29,228.29,8.0,3.5043,154780.59,3626276.605
434,601888.SH,20210831,240.41,240.68,221.0,228.29,239.5,-11.21,-4.6806,207526.51,4721717.632
435,601888.SH,20210830,242.3,243.2,233.2,239.5,240.23,-0.73,-0.3039,109937.57,2610439.448
436,601888.SH,20210827,242.0,246.0,238.18,240.23,245.14,-4.91,-2.0029,82938.15,1997464.446
437,601888.SH,20210826,247.0,247.0,237.0,245.14,246.94,-1.8,-0.7289,93735.1,2258774.444
438,601888.SH,20210825,242.0,253.86,239.64,246.94,240.1,6.84,2.8488,139968.77,3465408.645
439,601888.SH,20210824,234.28,241.18,231.58,240.1,232.1,8.0,3.4468,108328.03,2583026.842
440,601888.SH,20210823,232.0,236.99,229.03,232.1,228.27,3.83,1.6778,114436.09,2675067.574
441,601888.SH,20210820,235.12,235.12,224.14,228.27,236.09,-7.82,-3.3123,156366.52,3576077.812
442,601888.SH,20210819,235.74,241.48,229.92,236.09,235.72,0.37,0.157,125658.88,2949792.411
443,601888.SH,20210818,246.57,247.26,232.99,235.72,244.98,-9.26,-3.7799,186680.73,4407020.289
444,601888.SH,20210817,263.33,267.96,243.72,244.98,262.84,-17.86,-6.795,174447.13,4384061.973
445,601888.SH,20210816,259.0,268.45,257.0,262.84,257.65,5.19,2.0144,135435.53,3590725.702
446,601888.SH,20210813,251.51,259.5,251.0,257.65,253.08,4.57,1.8058,78881.55,2021004.845
447,601888.SH,20210812,255.0,258.48,251.51,253.08,259.0,-5.92,-2.2857,86297.27,2189914.306
448,601888.SH,20210811,267.5,268.57,257.98,259.0,267.35,-8.35,-3.1232,101470.27,2653005.018
449,601888.SH,20210810,258.0,268.0,251.44,267.35,260.4,6.95,2.669,157151.1,4097919.75
450,601888.SH,20210809,252.02,268.79,252.02,260.4,252.0,8.4,3.3333,160846.98,4239459.42
451,601888.SH,20210806,251.0,255.4,247.67,252.0,255.0,-3.0,-1.1765,93939.11,2358028.39
452,601888.SH,20210805,255.8,264.0,250.02,255.0,255.0,0.0,0.0,126912.62,3272173.302
453,601888.SH,20210804,254.89,259.0,248.94,255.0,253.87,1.13,0.4451,140808.19,3561130.676
454,601888.SH,20210803,236.36,255.36,235.74,253.87,239.35,14.52,6.0664,201578.21,5025146.133
455,601888.SH,20210802,227.9,241.4,224.13,239.35,241.0,-1.65,-0.6846,266968.27,6204401.324
456,601888.SH,20210730,253.0,254.44,240.5,241.0,258.01,-17.01,-6.5928,186103.42,4555811.38
457,601888.SH,20210729,255.15,265.5,255.02,258.01,250.84,7.17,2.8584,141431.8,3679353.772
458,601888.SH,20210728,250.1,259.67,245.0,250.84,254.0,-3.16,-1.2441,137248.92,3443777.887
459,601888.SH,20210727,261.2,265.02,252.99,254.0,262.98,-8.98,-3.4147,133906.36,3461482.429
460,601888.SH,20210726,274.0,274.0,256.0,262.98,277.68,-14.7,-5.2939,193102.64,5086692.598
461,601888.SH,20210723,281.95,283.0,273.53,277.68,281.96,-4.28,-1.5179,105533.45,2917578.724
462,601888.SH,20210722,282.09,292.0,279.01,281.96,284.69,-2.73,-0.9589,100762.74,2856338.206
463,601888.SH,20210721,295.1,297.67,284.58,284.69,293.45,-8.76,-2.9852,131218.62,3782193.591
464,601888.SH,20210720,290.5,296.67,287.88,293.45,290.22,3.23,1.1129,141293.98,4136827.958
465,601888.SH,20210719,274.48,290.22,269.0,290.22,275.0,15.22,5.5345,147585.4,4156961.7
466,601888.SH,20210716,285.0,286.35,274.8,275.0,284.93,-9.93,-3.4851,114096.98,3158462.13
467,601888.SH,20210715,281.0,286.66,279.01,284.93,282.3,2.63,0.9316,72365.23,2053258.985
468,601888.SH,20210714,288.69,288.69,280.94,282.3,288.79,-6.49,-2.2473,108534.75,3081845.526
469,601888.SH,20210713,287.46,299.0,286.0,288.79,285.7,3.09,1.0816,150025.09,4390420.301
470,601888.SH,20210712,271.0,287.0,264.12,285.7,265.16,20.54,7.7463,203295.83,5691852.395
471,601888.SH,20210709,267.99,271.78,264.4,265.16,269.39,-4.23,-1.5702,107278.15,2859414.841
472,601888.SH,20210708,276.99,277.83,268.0,269.39,275.0,-5.61,-2.04,134725.23,3666642.312
473,601888.SH,20210707,275.87,279.93,272.01,275.0,281.5,-6.5,-2.3091,137091.81,3781120.212
474,601888.SH,20210706,283.96,289.07,275.0,281.5,279.89,1.61,0.5752,117450.92,3300594.715
475,601888.SH,20210705,277.5,284.98,275.5,279.89,281.09,-1.2,-0.4269,91359.9,2560788.528
476,601888.SH,20210702,293.3,293.3,279.0,281.09,300.0,-18.91,-6.3033,175888.31,4979170.854
477,601888.SH,20210701,299.0,300.09,292.6,300.0,300.1,-0.1,-0.0333,88671.75,2627435.713
478,601888.SH,20210630,298.18,303.98,296.08,300.1,301.75,-1.65,-0.5468,68043.53,2040071.043
479,601888.SH,20210629,307.93,309.0,299.01,301.75,307.83,-6.08,-1.9751,103453.89,3129803.929
480,601888.SH,20210628,301.0,309.96,301.0,307.83,296.7,11.13,3.7513,100420.96,3085281.132
481,601888.SH,20210625,293.9,299.5,290.18,296.7,294.18,2.52,0.8566,99718.96,2954988.454
482,601888.SH,20210624,301.5,302.45,288.51,294.18,296.9,-2.72,-0.9161,102966.68,3008152.024
483,601888.SH,20210623,289.0,300.27,288.98,296.9,286.49,10.41,3.6336,166550.36,4955347.839
484,601888.SH,20210622,283.0,288.0,274.3,286.49,280.98,5.51,1.961,120975.95,3423877.62
485,601888.SH,20210621,285.0,285.0,274.3,281.98,287.48,-5.5,-1.9132,146046.64,4073868.106
486,601888.SH,20210618,285.0,287.75,276.42,287.48,286.0,1.48,0.5175,129950.6,3671374.728
